"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1381393_at",-0.0341198867816093,4.82746718723404,-0.544575710967537,0.588525962315269,0.796494573027274,-6.25424165550039
"1388178_at",0.0397121810344822,5.9022087106383,0.544561547346539,0.588535631103182,0.796494573027274,-6.25424926658909
"1393250_at",-0.0329589873563216,4.47087507021277,-0.544515836836256,0.588566835873324,0.796494573027274,-6.25427382865974
"1388522_at",0.0641374699233721,7.54005784468085,0.544511170646498,0.58857002134213,0.796494573027274,-6.25427633587407
"1370660_at",0.0215274155172413,3.52162152340426,0.544496913355488,0.588579754421035,0.796494573027274,-6.25428399640072
"1376246_at",0.0219962927203065,3.39578723617021,0.544398702864748,0.588646802231325,0.79655064409503,-6.25433676009521
"1373315_at",0.0238625480842914,3.98893792765957,0.544311755751446,0.588706163624864,0.796564921790773,-6.25438346468322
"1372172_at",0.0413589743295019,5.4752055893617,0.544308215000547,0.588708581061743,0.796564921790773,-6.25438536647996
"1368562_at",-0.0332153180076626,4.66497065319149,-0.544259229693253,0.588742026115862,0.796575517519129,-6.25441167605716
"1368693_at",-0.0733427421455941,6.1168926787234,-0.544216259122638,0.588771365312012,0.796580557288709,-6.25443475324683
"1374258_at",0.0369522860153251,5.20968897446808,0.544169694599059,0.588803159152149,0.796588917495658,-6.25445975852441
"1381674_at",-0.0228499938697316,3.1322047787234,-0.544104633153687,0.588847583893584,0.796593856142901,-6.25449469316112
"1383832_at",0.019532451915709,3.3891328106383,0.544069775691344,0.588871385646556,0.796593856142901,-6.25451340812137
"1392938_s_at",-0.036309375862069,7.28318424255319,-0.543975967327754,0.588935443171635,0.796593856142901,-6.25456376791994
"1371887_at",0.0511858469348659,7.82133705106383,0.543962536670052,0.588944614636898,0.796593856142901,-6.25457097729182
"1389399_at",-0.044514084291188,5.57898518510638,-0.54396176032999,0.588945144782478,0.796593856142901,-6.25457139401393
"1395296_at",-0.0248516547892718,3.80971244468085,-0.543939277041733,0.588960498224822,0.796593856142901,-6.25458346228913
"1395141_at",-0.0266768381226051,4.55691345106383,-0.543821123001585,0.589041186672252,0.796668342364111,-6.25464687531859
"1395444_at",0.0291428540229885,3.88316032765957,0.54340951087452,0.589322321332069,0.797013910463405,-6.25486768043912
"1384205_at",-0.0378867174329504,9.69069261702128,-0.543344869950175,0.589366477441736,0.797028965335154,-6.25490234140085
"1385321_at",-0.0300324289272032,3.70340694680851,-0.543285775164034,0.58940684636996,0.797028965335154,-6.25493402491728
"1378989_at",-0.027128909578544,3.84494137446808,-0.543201778486255,0.589464228582047,0.797028965335154,-6.25497905366131
"1374824_at",0.0376671235632185,6.9810799,0.543189726899497,0.589472461824431,0.797028965335154,-6.25498551368389
"1376086_at",0.0349724128352495,9.17789886170213,0.543138366946766,0.589507549845225,0.797028965335154,-6.25501304261711
"1380032_at",-0.0415914455938697,6.23268030425532,-0.543135276190441,0.589509661415489,0.797028965335154,-6.25501469918041
"1388215_at",0.0431913532567052,5.00555636170213,0.543130602474165,0.589512854453173,0.797028965335154,-6.2550172041505
"1397542_at",0.0178076296934865,3.24252128085106,0.543070536046681,0.589553891986369,0.797049797282272,-6.25504939603782
"1386409_at",-0.0210194875478927,3.24139852340426,-0.542901566750217,0.58966933951379,0.797137050370986,-6.25513993426319
"1379699_at",-0.0530219532567049,6.04657744893617,-0.542901046531999,0.589669694967186,0.797137050370986,-6.25514021296693
"1396641_at",0.0319704463601539,5.35476112340426,0.542815940460619,0.589727847400572,0.797181010445553,-6.25518580447394
"1372618_at",-0.0310733793103449,6.46569986382979,-0.542759617720547,0.589766333866586,0.797198383836091,-6.25521597280609
"1375794_at",-0.0220096067049806,3.63364007659574,-0.5427186867133,0.589794303599448,0.797201540665822,-6.25523789487451
"1367796_at",-0.04233641091954,8.20803691702128,-0.542665570831239,0.589830600665933,0.797215952458162,-6.25526634055512
"1380881_at",0.0334598563218392,4.29004437659574,0.542504692279588,0.589940544494033,0.797271808983318,-6.2553524806807
"1394832_at",-0.0234100383141759,3.45148176382979,-0.54249410849649,0.589947777754907,0.797271808983318,-6.25535814673201
"1393567_at",-0.0366136183908042,4.87566138510638,-0.542492559240149,0.589948836564652,0.797271808983318,-6.2553589761206
"1384204_at",-0.0728175028735634,6.21330516808511,-0.54237342674482,0.590030258103448,0.797347194922832,-6.25542274625029
"1391940_at",0.0209939337164751,3.36351501489362,0.542324248187171,0.590063870924489,0.797350325005563,-6.25544906688119
"1389556_at",-0.0427231438697316,6.88322227234043,-0.542270302812473,0.590100742840764,0.797350325005563,-6.25547793602734
"1380595_at",0.0341567894636019,4.48449459361702,0.54225750314495,0.590109491634073,0.797350325005563,-6.25548478541923
"1377684_at",0.0460317080459774,7.30671507659574,0.542134756871857,0.590193393954369,0.797429046295648,-6.25555046162086
"1392348_at",0.0247735356321841,4.47024153191489,0.542021320941405,0.590270937293519,0.797482467046953,-6.25561114320558
"1398106_at",0.0333333532567053,4.23295886595745,0.541964601211809,0.590309711982993,0.797482467046953,-6.25564148023826
"1378979_x_at",-0.0314590662835248,5.18364649787234,-0.541963724044672,0.59031031164068,0.797482467046953,-6.25564194937399
"1383909_at",0.0546327204980847,6.4478994787234,0.541926871907261,0.590335505125178,0.797482467046953,-6.25566165834294
"1386742_at",-0.0184355252873563,3.22853515531915,-0.541830329682089,0.590401507381791,0.797536985408145,-6.25571328401676
"1368521_at",-0.0596311408045975,6.16105263404255,-0.541787060666269,0.59043108990295,0.797540454346947,-6.25573641904874
"1370458_at",0.0261252136015328,4.32932184042553,0.541734739085483,0.590466862496775,0.797540454346947,-6.25576439185914
